NAME,KEYWORD,S,BETX,ALFX,MUX,BETY,ALFY,MUY,X,PX,Y,PY,T,PT,DX,DPX,DY,DPY,WX,PHIX,DMUX,WY,PHIY,DMUY,DDX,DDPX,DDY,DDPY,R11,R12,R21,R22,ENERGY,L,ANGLE,K0L,K0SL,K1L,K1SL,K2L,K2SL,K3L,K3SL,K4L,K4SL,K5L,K5SL,K6L,K6SL,K7L,K7SL,K8L,K8SL,K9L,K9SL,K10L,K10SL,K11L,K11SL,K12L,K12SL,K13L,K13SL,K14L,K14SL,K15L,K15SL,K16L,K16SL,K17L,K17SL,K18L,K18SL,K19L,K19SL,K20L,K20SL,KSI,HKICK,VKICK,TILT,E1,E2,H1,H2,HGAP,FINT,FINTX,VOLT,LAG,FREQ,HARMON,SLOT_ID,ASSEMBLY_ID,MECH_SEP,V_POS,BBCHARGE,XMA,YMA,SIGX,SIGY,LRAD,PARENT,COMMENTS,RE11,RE12,RE13,RE14,RE15,RE16,RE21,RE22,RE23,RE24,RE25,RE26,RE31,RE32,RE33,RE34,RE35,RE36,RE41,RE42,RE43,RE44,RE45,RE46,RE51,RE52,RE53,RE54,RE55,RE56,RE61,RE62,RE63,RE64,RE65,RE66,KMAX,KMIN,CALIB,POLARITY,ALFA,BETA11,BETA12,BETA13,BETA21,BETA22,BETA23,BETA31,BETA32,BETA33,ALFA11,ALFA12,ALFA13,ALFA21,ALFA22,ALFA23,ALFA31,ALFA32,ALFA33,GAMA11,GAMA12,GAMA13,GAMA21,GAMA22,GAMA23,GAMA31,GAMA32,GAMA33,BETA11P,BETA12P,BETA13P,BETA21P,BETA22P,BETA23P,BETA31P,BETA32P,BETA33P,ALFA11P,ALFA12P,ALFA13P,ALFA21P,ALFA22P,ALFA23P,ALFA31P,ALFA32P,ALFA33P,GAMA11P,GAMA12P,GAMA13P,GAMA21P,GAMA22P,GAMA23P,GAMA31P,GAMA32P,GAMA33P,DISP1,DISP2,DISP3,DISP4,DISP1P,DISP2P,DISP3P,DISP4P,DISP1P2,DISP2P2,DISP3P2,DISP4P2,DISP1P3,DISP2P3,DISP3P3,DISP4P3,MU1,MU2,MU3,SIG11,SIG12,SIG13,SIG14,SIG15,SIG16,SIG21,SIG22,SIG23,SIG24,SIG25,SIG26,SIG31,SIG32,SIG33,SIG34,SIG35,SIG36,SIG41,SIG42,SIG43,SIG44,SIG45,SIG46,SIG51,SIG52,SIG53,SIG54,SIG55,SIG56,SIG61,SIG62,SIG63,SIG64,SIG65,SIG66,N1
"O4","DRIFT",118.505,7.005154865,-2.586047957,2.717167429,9.781078741,3.294415394,2.700104294,0,0,0,0,0,0,1.913783648,0.962574386,0,0,25.42289682,4.592501227,0.1888253753,24.62153197,4.990117366,0.4360091864,-30.32696734,-2.387813594,0,0,-0,-0,-0,-0,298.7070812,0.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DRIFT","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04987906268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.005154865e-06,2.586047957e-06,0,0,-1.659495815e-06,0,2.586047957e-06,1.097426707e-06,0,0,-3.354486313e-07,0,0,0,9.781078741e-06,-3.294415394e-06,0,0,0,0,-3.294415394e-06,1.21184719e-06,0,0,-1.659495815e-06,-3.354486313e-07,0,0,9.313132864e-07,0,0,0,0,0,0,0,0
"DIBPM","DRIFT",118.665,7.860784335,-2.761636231,2.720599308,8.757889104,3.100519843,2.702855788,0,0,0,0,0,0,2.06779555,0.962574386,0,0,25.63944176,4.599710456,0.2565685744,24.77198262,4.994359336,0.3646331119,-30.90507476,-2.387813594,0,0,-0,-0,-0,-0,298.7070812,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DRIFT","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498741023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.860784335e-06,2.761636231e-06,0,0,-1.713167596e-06,0,2.761636231e-06,1.097426707e-06,0,0,-3.354486313e-07,0,0,0,8.757889104e-06,-3.100519843e-06,0,0,0,0,-3.100519843e-06,1.21184719e-06,0,0,-1.713167596e-06,-3.354486313e-07,0,0,9.313132864e-07,0,0,0,0,0,0,0,0
"IBPM","MONITOR",118.665,7.860784335,-2.761636231,2.720599308,8.757889104,3.100519843,2.702855788,0,0,0,0,0,0,2.06779555,0.962574386,0,0,25.63944176,4.599710456,0.2565685744,24.77198262,4.994359336,0.3646331119,-30.90507476,-2.387813594,0,0,-0,-0,-0,-0,298.7070812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MONITOR","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498741023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.860784335e-06,2.761636231e-06,0,0,-1.713167596e-06,0,2.761636231e-06,1.097426707e-06,0,0,-3.354486313e-07,0,0,0,8.757889104e-06,-3.100519843e-06,0,0,0,0,-3.100519843e-06,1.21184719e-06,0,0,-1.713167596e-06,-3.354486313e-07,0,0,9.313132864e-07,0,0,0,0,0,0,0,0
"XY_COR","KICKER",118.665,7.860784335,-2.761636231,2.720599308,8.757889104,3.100519843,2.702855788,0,0,0,0,0,0,2.06779555,0.962574386,0,0,25.63944176,4.599710456,0.2565685744,24.77198262,4.994359336,0.3646331119,-30.90507476,-2.387813594,0,0,-0,-0,-0,-0,298.7070812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KICKER","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498741023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.860784335e-06,2.761636231e-06,0,0,-1.713167596e-06,0,2.761636231e-06,1.097426707e-06,0,0,-3.354486313e-07,0,0,0,8.757889104e-06,-3.100519843e-06,0,0,0,0,-3.100519843e-06,1.21184719e-06,0,0,-1.713167596e-06,-3.354486313e-07,0,0,9.313132864e-07,0,0,0,0,0,0,0,0
"DIBPM","DRIFT",118.825,8.772602053,-2.937224504,2.723665998,7.796746042,2.906624293,2.705937634,0,0,0,0,0,0,2.221807451,0.962574386,0,0,25.85610548,4.606183518,0.3156649387,24.92396955,4.99927731,0.2841466087,-31.48318218,-2.387813594,0,0,-0,-0,-0,-0,298.7070812,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DRIFT","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04986914191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.772602053e-06,2.937224504e-06,0,0,-1.766839377e-06,0,2.937224504e-06,1.097426707e-06,0,0,-3.354486313e-07,0,0,0,7.796746042e-06,-2.906624293e-06,0,0,0,0,-2.906624293e-06,1.21184719e-06,0,0,-1.766839377e-06,-3.354486313e-07,0,0,9.313132864e-07,0,0,0,0,0,0,0,0
"O4","DRIFT",119.09,10.40639783,-3.228042581,2.72808076,6.341337135,2.585484788,2.711937226,0,0,0,0,0,0,2.476889664,0.962574386,0,0,26.21520817,4.615563285,0.3981731842,25.17900258,5.009246593,0.1262638333,-32.4406726,-2.387813594,0,0,-0,-0,-0,-0,298.7070812,0.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DRIFT","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04986092626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.040639783e-05,3.228042581e-06,0,0,-1.855733264e-06,0,3.228042581e-06,1.097426707e-06,0,0,-3.354486313e-07,0,0,0,6.341337135e-06,-2.585484788e-06,0,0,0,0,-2.585484788e-06,1.21184719e-06,0,0,-1.855733264e-06,-3.354486313e-07,0,0,9.313132864e-07,0,0,0,0,0,0,0,0
"QF","QUADRUPOLE",119.56,11.50748439,1.030949024,2.73471036,5.12747769,0.1538594838,2.725478261,0,0,0,0,0,0,2.690893898,-0.0659399144,0,0,26.381367,4.62878128,0.5153926411,25.44125722,5.035433495,-0.2305444884,-30.84604158,10.22831632,0,0,-0,-0,-0,-0,298.7070812,0.47,0,0,0,0.3919195619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"QUADRUPOLE","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04956832588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150748439e-05,-1.030949024e-06,0,0,-1.840290711e-06,0,-1.030949024e-06,1.792621062e-07,0,0,4.001498061e-07,0,0,0,5.12747769e-06,-1.538594838e-07,0,0,0,0,-1.538594838e-07,1.996445041e-07,0,0,-1.840290711e-06,4.001498061e-07,0,0,9.313132864e-07,0,0,0,0,0,0,0,0
"O5","DRIFT",119.875,10.87577379,0.97448146,2.739192318,5.050355941,0.09097146496,2.735336413,0,0,0,0,0,0,2.670122825,-0.0659399144,0,0,26.33342226,4.638068601,0.5886708763,25.48168128,5.055581738,-0.4837440787,-27.59768035,10.22831632,0,0,-0,-0,-0,-0,298.7070812,0.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DRIFT","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04956899487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.087577379e-05,-9.7448146e-07,0,0,-1.714243522e-06,0,-9.7448146e-07,1.792621062e-07,0,0,4.001498061e-07,0,0,0,5.050355941e-06,-9.097146496e-08,0,0,0,0,-9.097146496e-08,1.996445041e-07,0,0,-1.714243522e-06,4.001498061e-07,0,0,9.313132864e-07,0,0,0,0,0,0,0,0
"SF","SEXTUPOLE",120.195,10.27046209,0.9171175861,2.744011923,5.012577801,0.02708522364,2.745465535,0,0,0,0,0,0,2.649022052,-0.0659399144,0,0,23.76026461,4.375741404,0.6633542847,24.582393,4.959611898,-0.7368226091,-25.06101242,5.470557567,0,0,-0,-0,-0,-0,298.7070812,0.32,0,0,0,0,0,1.3452608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SEXTUPOLE","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04956967448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.027046209e-05,-9.171175861e-07,0,0,-1.586195584e-06,0,-9.171175861e-07,1.792621062e-07,0,0,4.001498061e-07,0,0,0,5.012577801e-06,-2.708522364e-08,0,0,0,0,-2.708522364e-08,1.996445041e-07,0,0,-1.586195584e-06,4.001498061e-07,0,0,9.313132864e-07,0,0,0,0,0,0,0,0
"O5","DRIFT",120.51,9.710465297,0.8606500226,2.749032894,5.015323836,-0.03580279515,2.755470987,0,0,0,0,0,0,2.628250979,-0.0659399144,0,0,23.71381942,4.385415488,0.7441233262,24.56664424,4.980131152,-0.9908785163,-23.3113452,5.470557567,0,0,-0,-0,-0,-0,298.7070812,0.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DRIFT","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04957034347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.710465297e-06,-8.606500226e-07,0,0,-1.460148395e-06,0,-8.606500226e-07,1.792621062e-07,0,0,4.001498061e-07,0,0,0,5.015323836e-06,3.580279515e-08,0,0,0,0,3.580279515e-08,1.996445041e-07,0,0,-1.460148395e-06,4.001498061e-07,0,0,9.313132864e-07,0,0,0,0,0,0,0,0
"BH","SBEND",122.71,6.608473945,0.5377301728,2.793124332,6.143421374,-0.4771844749,2.820330932,0,0,0,0,0,0,2.670927686,0.1046571148,0,0,23.39997283,4.471412468,1.619769106,24.4497807,5.112512678,-2.541512537,-11.13867768,5.614703261,0,0,-0,-0,-0,-0,298.7070812,2.2,0.1570796327,0.1570796327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SBEND","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04961635856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.608473945e-06,-5.377301728e-07,0,0,-1.999512404e-06,0,-5.377301728e-07,1.950758601e-07,0,0,5.614369698e-07,0,0,0,6.143421374e-06,4.771844749e-07,0,0,0,0,4.771844749e-07,1.998406016e-07,0,0,-1.999512404e-06,5.614369698e-07,0,0,1.655677825e-06,0,0,0,0,0,0,0,0
"O3","DRIFT",123.41,5.951238875,0.4011770707,2.810926376,6.909401533,-0.617072896,2.837463874,0,0,0,0,0,0,2.744187667,0.1046571148,0,0,23.27472367,4.506194487,2.010683351,24.41791064,5.147919784,-2.848917519,-7.301645403,5.614703261,0,0,-0,-0,-0,-0,298.7070812,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DRIFT","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04961399902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.951238875e-06,-4.011770707e-07,0,0,-1.606506525e-06,0,-4.011770707e-07,1.950758601e-07,0,0,5.614369698e-07,0,0,0,6.909401533e-06,6.17072896e-07,0,0,0,0,6.17072896e-07,1.998406016e-07,0,0,-1.606506525e-06,5.614369698e-07,0,0,1.655677825e-06,0,0,0,0,0,0,0,0
"BH","SBEND",125.61,5.005742865,0.02505329048,2.87666771,10.59870586,-1.060588911,2.878844824,0,0,0,0,0,0,3.159208953,0.2718588689,0,0,22.87847287,4.635832111,3.272737471,24.1764985,5.233756746,-3.255406858,4.594562287,5.577738998,0,0,-0,-0,-0,-0,298.7070812,2.2,0.1570796327,0.1570796327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SBEND","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04964707854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.005742865e-06,-2.505329048e-08,0,0,-1.358988434e-06,0,-2.505329048e-08,1.998959384e-07,0,0,6.213361174e-07,0,0,0,1.059870586e-05,1.060588911e-06,0,0,0,0,1.060588911e-06,2.004819142e-07,0,0,-1.358988434e-06,6.213361174e-07,0,0,2.259378238e-06,0,0,0,0,0,0,0,0
"O2","DRIFT",126.56,5.138547698,-0.164847851,2.906656726,12.79475972,-1.25104673,2.891843052,0,0,0,0,0,0,3.417474879,0.2718588689,0,0,22.68906832,4.694760775,3.579438859,24.13885435,5.26133116,-3.276849801,9.56464165,5.577738998,0,0,-0,-0,-0,-0,298.7070812,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DRIFT","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04963876036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.138547698e-06,1.64847851e-07,0,0,-7.687191226e-07,0,1.64847851e-07,1.998959384e-07,0,0,6.213361174e-07,0,0,0,1.279475972e-05,1.25104673e-06,0,0,0,0,1.25104673e-06,2.004819142e-07,0,0,-7.687191226e-07,6.213361174e-07,0,0,2.259378238e-06,0,0,0,0,0,0,0,0
"QD","QUADRUPOLE",127.03,6.391488351,-2.66637953,2.920139291,11.60651809,3.618372921,2.897791785,0,0,0,0,0,0,3.87640902,1.711626131,0,0,22.87817869,4.720006799,3.642815189,23.99308108,5.272531049,-3.269001518,12.58884567,9.97886268,0,0,-0,-0,-0,-0,298.7070812,0.47,0,0,0,-0.4009681338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"QUADRUPOLE","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05002392754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.391488351e-06,2.66637953e-06,0,0,-5.410111868e-07,0,2.66637953e-06,1.26880929e-06,0,0,3.628035102e-07,0,0,0,1.160651809e-05,-3.618372921e-06,0,0,0,0,-3.618372921e-06,1.214198994e-06,0,0,-5.410111868e-07,3.628035102e-07,0,0,2.259378238e-06,0,0,0,0,0,0,0,0
"O4","DRIFT",127.295,7.893771634,-3.002613992,2.92607843,9.774047568,3.296610188,2.901752036,0,0,0,0,0,0,4.329989945,1.711626131,0,0,23.24866901,4.730405884,3.656466643,23.61597878,5.279382407,-3.258753384,14.65583548,9.97886268,0,0,-0,-0,-0,-0,298.7070812,0.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DRIFT","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05000931868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.893771634e-06,3.002613992e-06,0,0,-4.448682566e-07,0,3.002613992e-06,1.26880929e-06,0,0,3.628035102e-07,0,0,0,9.774047568e-06,-3.296610188e-06,0,0,0,0,-3.296610188e-06,1.214198994e-06,0,0,-4.448682566e-07,3.628035102e-07,0,0,2.259378238e-06,0,0,0,0,0,0,0,0
"DIBPM","DRIFT",127.455,8.887089629,-3.205623478,2.929118927,8.750215802,3.102338349,2.904505726,0,0,0,0,0,0,4.603850126,1.711626131,0,0,23.47330893,4.735616429,3.660157499,23.38882367,5.284227595,-3.249416863,15.90382933,9.97886268,0,0,-0,-0,-0,-0,298.7070812,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DRIFT","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05000049824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.887089629e-06,3.205623478e-06,0,0,-3.86819695e-07,0,3.205623478e-06,1.26880929e-06,0,0,3.628035102e-07,0,0,0,8.750215802e-06,-3.102338349e-06,0,0,0,0,-3.102338349e-06,1.214198994e-06,0,0,-3.86819695e-07,3.628035102e-07,0,0,2.259378238e-06,0,0,0,0,0,0,0,0
